Machine,WorkflowNum,Workflow,Task,Estimator,Feature,SizeInput,Predicted,Real,Deviation,TaskInputSize,WorkflowInputSize,rchar,wchar,PeakRSS,CPUAssigned,CPUUsed
asok02,EAGER-0,eager,adapter_removal,Lotaru-A,Realtime,25705994498,0,2450757,1,25705994643,25705994498,13120217480,10005509501,195330048,8,158.4
asok02,EAGER-0,eager,adapter_removal,Lotaru-A,Realtime,14754556884,0,1188392,1,14754557029,14754556884,7472428924,5707205864,187392000,8,165.3
asok02,EAGER-0,eager,adapter_removal,Lotaru-A,Realtime,19132169434,0,1253146,1,19132169579,19132169434,8659714879,6388206627,196993024,8,179.1
asok02,EAGER-0,eager,adapter_removal,Lotaru-A,Realtime,19100037384,0,1269727,1,19100037529,19100037384,8624118718,6379727543,193466368,8,177.8
asok02,EAGER-0,eager,adapter_removal,Lotaru-A,Realtime,19075314980,0,1242732,1,19075315125,19075314980,8652676985,6376815063,192679936,8,179.6
asok02,EAGER-0,eager,adapter_removal,Perfect,Realtime,8330435694,787952,787952,0,8330435839,8330435694,4402136784,3300334704,193695744,8,160.5
asok02,EAGER-0,eager,adapter_removal,Perfect,Realtime,25705994498,2450757,2450757,0,25705994643,25705994498,13120217480,10005509501,195330048,8,158.4
asok02,EAGER-0,eager,adapter_removal,Perfect,Realtime,14754556884,1188392,1188392,0,14754557029,14754556884,7472428924,5707205864,187392000,8,165.3
asok02,EAGER-0,eager,adapter_removal,Perfect,Realtime,19132169434,1253146,1253146,0,19132169579,19132169434,8659714879,6388206627,196993024,8,179.1
asok02,EAGER-0,eager,adapter_removal,Perfect,Realtime,19100037384,1269727,1269727,0,19100037529,19100037384,8624118718,6379727543,193466368,8,177.8
asok02,EAGER-0,eager,adapter_removal,Perfect,Realtime,19075314980,1242732,1242732,0,19075315125,19075314980,8652676985,6376815063,192679936,8,179.6
asok02,EAGER-0,eager,preseq,Lotaru-G,Realtime,8330435694,0,19982,1,123353278,8330435694,123404152,52058,7954432,1,93.6
asok02,EAGER-0,eager,preseq,Lotaru-G,Realtime,25705994498,0,58981,1,339126845,25705994498,339177723,169919,8073216,1,95.9
asok02,EAGER-0,eager,preseq,Lotaru-G,Realtime,19100037384,0,36212,1,218581444,19100037384,218661010,102040,7950336,1,95.6
asok02,EAGER-0,eager,preseq,Lotaru-G,Realtime,19075314980,0,36892,1,218610982,19075314980,218690548,101866,7901184,1,95
asok02,EAGER-0,eager,preseq,Lotaru-G,Realtime,19132169434,0,36763,1,218941117,19132169434,219020683,102274,8003584,1,95.4
asok02,EAGER-0,eager,preseq,Lotaru-G,Realtime,14754556884,0,34287,1,204056206,14754556884,204135772,93940,7946240,1,94.9
asok02,EAGER-0,eager,preseq,OnlineP,Realtime,8330435694,14220.2555759286,19982,0.288346733263508,123353278,8330435694,123404152,52058,7954432,1,93.6
asok02,EAGER-0,eager,preseq,OnlineP,Realtime,25705994498,39094.789265011,58981,0.337162997151439,339126845,25705994498,339177723,169919,8073216,1,95.9
asok02,EAGER-0,eager,preseq,OnlineP,Realtime,19100037384,25198.2277912024,36212,0.304147028852247,218581444,19100037384,218661010,102040,7950336,1,95.6
asok02,EAGER-0,eager,preseq,OnlineP,Realtime,19075314980,25201.632953319,36892,0.316880815534018,218610982,19075314980,218690548,101866,7901184,1,95
asok02,EAGER-0,eager,preseq,OnlineP,Realtime,19132169434,25239.6911561546,36763,0.313448544565062,218941117,19132169434,219020683,102274,8003584,1,95.4
asok02,EAGER-0,eager,preseq,OnlineP,Realtime,14754556884,23523.7477935068,34287,0.313916417490396,204056206,14754556884,204135772,93940,7946240,1,94.9
asok02,EAGER-0,eager,preseq,OnlineM,Realtime,8330435694,14220.2555759286,19982,0.288346733263508,123353278,8330435694,123404152,52058,7954432,1,93.6
asok02,EAGER-0,eager,preseq,OnlineM,Realtime,25705994498,39094.789265011,58981,0.337162997151439,339126845,25705994498,339177723,169919,8073216,1,95.9
asok02,EAGER-0,eager,preseq,OnlineM,Realtime,19100037384,25198.2277912024,36212,0.304147028852247,218581444,19100037384,218661010,102040,7950336,1,95.6
asok02,EAGER-0,eager,preseq,OnlineM,Realtime,19075314980,25201.632953319,36892,0.316880815534018,218610982,19075314980,218690548,101866,7901184,1,95
asok02,EAGER-0,eager,preseq,OnlineM,Realtime,19132169434,25239.6911561546,36763,0.313448544565062,218941117,19132169434,219020683,102274,8003584,1,95.4
asok02,EAGER-0,eager,preseq,OnlineM,Realtime,14754556884,23523.7477935068,34287,0.313916417490396,204056206,14754556884,204135772,93940,7946240,1,94.9
asok02,EAGER-0,eager,preseq,Naive,Realtime,8330435694,14012.2433085923,19982,0.298756715614436,123353278,8330435694,123404152,52058,7954432,1,93.6
asok02,EAGER-0,eager,preseq,Naive,Realtime,25705994498,38522.9151722687,58981,0.346858900794006,339126845,25705994498,339177723,169919,8073216,1,95.9
asok02,EAGER-0,eager,preseq,Naive,Realtime,19100037384,24829.6310056021,36212,0.31432588629178,218581444,19100037384,218661010,102040,7950336,1,95.6
asok02,EAGER-0,eager,preseq,Naive,Realtime,19075314980,24832.9863573978,36892,0.326873404602683,218610982,19075314980,218690548,101866,7901184,1,95
asok02,EAGER-0,eager,preseq,Naive,Realtime,19132169434,24870.4878492081,36763,0.32349134049974,218941117,19132169434,219020683,102274,8003584,1,95.4
asok02,EAGER-0,eager,preseq,Naive,Realtime,14754556884,23179.6451092304,34287,0.323952369433592,204056206,14754556884,204135772,93940,7946240,1,94.9
asok02,EAGER-0,eager,preseq,Lotaru-A,Realtime,8330435694,0,19982,1,123353278,8330435694,123404152,52058,7954432,1,93.6
asok02,EAGER-0,eager,preseq,Lotaru-A,Realtime,25705994498,0,58981,1,339126845,25705994498,339177723,169919,8073216,1,95.9
asok02,EAGER-0,eager,preseq,Lotaru-A,Realtime,19100037384,0,36212,1,218581444,19100037384,218661010,102040,7950336,1,95.6
